Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,SAMPLE A,SAMPLE B,SAMPLE C,SAMPLE D
705.21458,0,0,0,0,0,0,0,0,,None,706.2218565,0,-1,0,0,0,0
705.2188267,37,38,14,0,0,0,0,0,CHO,Lignin,706.2261031,0.074757437,-1,0,0,0,0
705.2301,0,0,0,0,0,0,0,0,,None,706.2373765,0,-1,0,0,0,0
705.23421,41,38,11,0,0,0,0,0,CHO,Lignin,706.2414865,-0.105352038,-1,0,0,0,0
705.23957,0,0,0,0,0,0,0,0,,None,706.2468465,0,-1,0,0,0,0
705.25061,0,0,0,0,0,0,0,0,,None,706.2578865,0,-1,0,0,0,0
705.255238,38,42,13,0,0,0,0,0,CHO,Lignin,706.2625145,0.03818498,-1,0,0,0,0
705.27652,35,46,15,0,0,0,0,0,CHO,Lignin,706.2837965,-0.177915422,-1,0,0,0,0
706.19002,0,0,0,0,0,0,0,0,,None,707.1972965,0,-1,0,0,0,0
706.22192,36,38,14,0,1,0,0,0,CHO,Lignin,707.2291965,0.444410555,-1,0,0,0,0
706.226515,0,0,0,0,0,0,0,0,,None,707.2337915,0,-1,0,0,0,0
706.25886,37,42,13,0,1,0,0,0,CHO,Lignin,707.2661365,-0.339608483,-1,0,0,0,0
706.26315,45,41,5,1,0,1,0,0,CHONS,UnsatHC,707.2704265,0.166350685,-1,0,0,0,0
707.07282,0,0,0,0,0,0,0,0,,None,708.0800965,0,-1,0,0,0,0
707.12696,0,0,0,0,0,0,0,0,,None,708.1342365,0,-1,0,0,0,0
707.16206,35,32,16,0,0,0,0,0,CHO,Lignin,708.1693365,-0.425725973,-1,0,0,0,0
707.17021,0,0,0,0,0,0,0,0,,None,708.1774865,0,-1,0,0,0,0
707.17347,0,0,0,0,0,0,0,0,,None,708.1807465,0,-1,0,0,0,0
707.17708,39,32,13,0,0,0,0,0,CHO,Lignin,708.1843565,-0.092281592,-1,0,0,0,0
707.18835,0,0,0,0,0,0,0,0,,None,708.1956265,0,-1,0,0,0,0
707.19339,0,0,0,0,0,0,0,0,,None,708.2006665,0,-1,0,0,0,0
707.1980867,36,36,15,0,0,0,0,0,CHO,Lignin,708.2053631,0.080984353,-1,0,0,0,0
707.209485,0,0,0,0,0,0,0,0,,None,708.2167615,0,-1,0,0,0,0
707.21328,40,36,12,0,0,0,0,0,CHO,Lignin,708.2205565,0.169656075,-1,0,0,0,0
707.21946,33,40,17,0,0,0,0,0,CHO,Lignin,708.2267365,-0.263485082,-1,0,0,0,0
707.225025,26,44,22,0,0,0,0,0,CHO,Carb,708.2323015,0.171739865,-1,0,0,0,0
707.234372,37,40,14,0,0,0,0,0,CHO,Lignin,708.2416485,0.22241917,-1,0,0,0,0
707.2496733,41,40,11,0,0,0,0,0,CHO,Lignin,708.2569498,0.158596236,-1,0,0,0,0
707.2707267,38,44,13,0,0,0,0,0,CHO,Lignin,708.2780031,0.265949461,-1,0,0,0,0
708.20591,43,35,7,1,0,1,0,0,CHONS,Lignin,709.2131865,0.333759333,-1,0,0,0,0
708.23761,36,40,14,0,1,0,0,0,CHO,Lignin,709.2448865,0.38684004,-1,0,0,0,0
709.12016,37,26,15,0,0,0,0,0,CHO,ConHC,710.1274365,-0.375004212,-1,0,0,0,0
709.14154,0,0,0,0,0,0,0,0,,None,710.1488165,0,-1,0,0,0,0
709.15663,38,30,14,0,0,0,0,0,CHO,ConHC,710.1639065,-0.493962699,-1,0,0,0,0
709.17775,35,34,16,0,0,0,0,0,CHO,Lignin,710.1850265,-0.480750603,-1,0,0,0,0
709.18894,0,0,0,0,0,0,0,0,,None,710.1962165,0,-1,0,0,0,0
709.192664,39,34,13,0,0,0,0,0,CHO,Lignin,710.1999405,0.001002281,-1,0,0,0,0
709.213755,36,38,15,0,0,0,0,0,CHO,Lignin,710.2210315,0.055031347,-1,0,0,0,0
709.22475,0,0,0,0,0,0,0,0,,None,710.2320265,0,-1,0,0,0,0
709.228842,40,38,12,0,0,0,0,0,CHO,Lignin,710.2361185,0.293167462,-1,0,0,0,0
709.2499425,37,42,14,0,0,0,0,0,CHO,Lignin,710.257219,0.333809659,-1,0,0,0,0
709.26525,41,42,11,0,0,0,0,0,CHO,Lignin,710.2725265,0.261483322,-1,0,0,0,0
710.18445,0,0,0,0,0,0,0,0,,None,711.1917265,0,-1,0,0,0,0
710.22093,0,0,0,0,0,0,0,0,,None,711.2282065,0,-1,0,0,0,0
710.25331,36,42,14,0,1,0,0,0,CHO,Lignin,711.2605865,0.31553628,-1,0,0,0,0
711.09919,36,24,16,0,0,0,0,0,CHO,ConHC,712.1064665,-0.044576031,-1,0,0,0,0
711.13586,37,28,15,0,0,0,0,0,CHO,ConHC,712.1431365,-0.444063228,-1,0,0,0,0
711.15699,34,32,17,0,0,0,0,0,CHO,Lignin,712.1642665,-0.444931029,-1,0,0,0,0
711.172065,38,32,14,0,0,0,0,0,CHO,Lignin,712.1793415,-0.19058441,-1,0,0,0,0
711.18358,24,40,24,0,0,0,0,0,CHO,Carb,712.1908565,0.134440816,-1,0,0,0,0
711.1929367,35,36,16,0,0,0,0,0,CHO,Lignin,712.2002131,0.17126596,-1,0,0,0,0
711.208326,39,36,13,0,0,0,0,0,CHO,Lignin,712.2156025,-0.015759245,-1,0,0,0,0
711.21953,0,0,0,0,0,0,0,0,,None,712.2268065,0,-1,0,0,0,0
711.22381,0,0,0,0,0,0,0,0,,None,712.2310865,0,-1,0,0,0,0
711.229282,36,40,15,0,0,0,0,0,CHO,Lignin,712.2365585,0.227661187,-1,0,0,0,0
711.24052,0,0,0,0,0,0,0,0,,None,712.2477965,0,-1,0,0,0,0
711.244652,40,40,12,0,0,0,0,0,CHO,Lignin,712.2519285,0.067788261,-1,0,0,0,0
711.26577,37,44,14,0,0,0,0,0,CHO,Lignin,712.2730465,0.083752881,-1,0,0,0,0
712.12367,0,0,0,0,0,0,0,0,,None,713.1309465,0,-1,0,0,0,0
712.21615,0,0,0,0,0,0,0,0,,None,713.2234265,0,-1,0,0,0,0
713.11486,36,26,16,0,0,0,0,0,CHO,ConHC,714.1221365,-0.072366725,-1,0,0,0,0
713.15116,37,30,15,0,0,0,0,0,CHO,Lignin,714.1584365,0.047367108,-1,0,0,0,0
713.17203,34,34,17,0,0,0,0,0,CHO,Lignin,714.1793065,0.410541467,-1,0,0,0,0
713.1878017,38,34,14,0,0,0,0,0,CHO,Lignin,714.1950781,-0.311305347,-1,0,0,0,0
713.203175,0,0,0,0,0,0,0,0,,None,714.2104515,0,-1,0,0,0,0
713.2085333,35,38,16,0,0,0,0,0,CHO,Lignin,714.2158098,0.245546492,-1,0,0,0,0
713.2238717,39,38,13,0,0,0,0,0,CHO,Lignin,714.2311481,0.13045294,-1,0,0,0,0
713.23955,43,38,10,0,0,0,0,0,CHO,Lignin,714.2468265,-0.460661592,-1,0,0,0,0
713.245066,36,42,15,0,0,0,0,0,CHO,Lignin,714.2523425,0.039499793,-1,0,0,0,0
713.260112,40,42,12,0,0,0,0,0,CHO,Lignin,714.2673885,0.333693689,-1,0,0,0,0
713.37537,36,58,14,0,0,0,0,0,CHO,Protein,714.3826465,0.014144129,-1,2589794,0,0,0
714.19501,0,0,0,0,0,0,0,0,,None,715.2022865,0,-1,0,0,0,0
714.26336,39,42,12,0,1,0,0,0,CHO,Lignin,715.2706365,0.482592605,-1,0,0,0,0
715.1306,36,28,16,0,0,0,0,0,CHO,ConHC,716.1378765,-0.197747507,-1,0,0,0,0
715.13616,29,32,21,0,0,0,0,0,CHO,Tannin,716.1434365,0.239650901,-1,0,0,0,0
715.167125,37,32,15,0,0,0,0,0,CHO,Lignin,716.1744015,-0.392513583,-1,0,0,0,0
715.17875,23,40,25,0,0,0,0,0,CHO,Other,716.1860265,-0.222889548,-1,0,0,0,0
715.18231,0,0,0,0,0,0,0,0,,None,716.1895865,0,-1,0,0,0,0
715.2031917,38,36,14,0,0,0,0,0,CHO,Lignin,716.2104681,0.052682075,-1,0,0,0,0
715.21872,42,36,11,0,0,0,0,0,CHO,Lignin,716.2259965,-0.327366196,-1,0,0,0,0
715.224355,35,40,16,0,0,0,0,0,CHO,Lignin,716.2316315,0.005264666,-1,0,0,0,0
715.2351,0,0,0,0,0,0,0,0,,None,716.2423765,0,-1,0,0,0,0
715.239506,39,40,13,0,0,0,0,0,CHO,Lignin,716.2467825,0.152048739,-1,0,0,0,0
715.26055,36,44,15,0,0,0,0,0,CHO,Lignin,716.2678265,0.271235162,-1,0,0,0,0
715.27599,40,44,12,0,0,0,0,0,CHO,Lignin,716.2832665,0.014534362,-1,0,0,0,0
716.21106,45,35,6,1,0,1,0,0,CHONS,ConHC,717.2183365,0.239933102,-1,0,0,0,0
716.23201,42,39,8,1,0,1,0,0,CHONS,Lignin,717.2392865,0.490013621,-1,0,0,0,0
716.24262,38,40,13,0,1,0,0,0,CHO,Lignin,717.2498965,0.487615574,-1,0,0,0,0
717.13152,0,0,0,0,0,0,0,0,,None,718.1387965,0,-1,0,0,0,0
717.146175,36,30,16,0,0,0,0,0,CHO,Lignin,718.1534515,-0.092668607,-1,0,0,0,0
717.16137,0,0,0,0,0,0,0,0,,None,718.1686465,0,-1,0,0,0,0
717.1827067,37,34,15,0,0,0,0,0,CHO,Lignin,718.1899831,-0.296176014,-1,0,0,0,0
717.19423,23,42,25,0,0,0,0,0,CHO,Other,718.2015065,0.014527706,-1,0,0,0,0
717.19775,41,34,12,0,0,0,0,0,CHO,Lignin,718.2050265,0.000124922,-1,0,0,0,0
717.20323,0,0,0,0,0,0,0,0,,None,718.2105065,0,-1,0,0,0,0
717.2188133,38,38,14,0,0,0,0,0,CHO,Lignin,718.2260898,0.09207266,-1,0,0,0,0
717.23014,0,0,0,0,0,0,0,0,,None,718.2374165,0,-1,0,0,0,0
717.2340933,42,38,11,0,0,0,0,0,CHO,Lignin,718.2413698,0.0588419,-1,0,0,0,0
717.24009,35,42,16,0,0,0,0,0,CHO,Lignin,718.2473665,-0.113004355,-1,0,0,0,0
717.255028,39,42,13,0,0,0,0,0,CHO,Lignin,718.2623045,0.329919332,-1,0,0,0,0
717.27019,43,42,10,0,0,0,0,0,CHO,Lignin,718.2774665,0.460967155,-1,0,0,0,0
718.14988,35,30,16,0,1,0,0,0,CHO,Lignin,719.1571565,-0.579445642,-1,0,0,0,0
718.18997,0,0,0,0,0,0,0,0,,None,719.1972465,0,-1,0,0,0,0
718.22193,37,38,14,0,1,0,0,0,CHO,Lignin,719.2292065,0.423091995,-1,0,0,0,0
718.22674,45,37,6,1,0,1,0,0,CHONS,Lignin,719.2340165,0.1976389,-1,0,0,0,0
718.23727,41,38,11,0,1,0,0,0,CHO,Lignin,719.2445465,0.306479655,-1,0,0,0,0
719.10486,0,0,0,0,0,0,0,0,,None,720.1121365,0,-1,0,0,0,0
719.12535,35,28,17,0,0,0,0,0,CHO,Lignin,720.1326265,0.031949143,-1,0,0,0,0
719.1409,0,0,0,0,0,0,0,0,,None,720.1481765,0,-1,0,0,0,0
719.16209,36,32,16,0,0,0,0,0,CHO,Lignin,720.1693665,-0.460289059,-1,0,0,0,0
719.17694,40,32,13,0,0,0,0,0,CHO,Lignin,720.1842165,0.103650731,-1,0,0,0,0
719.18809,0,0,0,0,0,0,0,0,,None,720.1953665,0,-1,0,0,0,0
719.1982083,37,36,15,0,0,0,0,0,CHO,Lignin,720.2054848,-0.089298283,-1,0,0,0,0
719.20936,0,0,0,0,0,0,0,0,,None,720.2166365,0,-1,0,0,0,0
719.2133167,41,36,12,0,0,0,0,0,CHO,Lignin,720.2205931,0.115919003,-1,0,0,0,0
719.234485,38,40,14,0,0,0,0,0,CHO,Lignin,720.2417615,0.061821631,-1,0,0,0,0
719.24935,0,0,0,0,0,0,0,0,,None,720.2566265,0,-1,0,0,0,0
719.2708125,39,44,13,0,0,0,0,0,CHO,Lignin,720.278089,0.142351714,-1,0,0,0,0
720.20078,0,0,0,0,0,0,0,0,,None,721.2080565,0,-1,0,0,0,0
720.20597,44,35,7,1,0,1,0,0,CHONS,ConHC,721.2132465,0.24501286,-1,0,0,0,0
720.2380333,37,40,14,0,1,0,0,0,CHO,Lignin,721.2453098,-0.206544169,-1,0,0,0,0
721.12001,0,0,0,0,0,0,0,0,,None,722.1272865,0,-1,0,0,0,0
721.14125,35,30,17,0,0,0,0,0,CHO,Lignin,722.1485265,-0.314240314,-1,0,0,0,0
721.15639,39,30,14,0,0,0,0,0,CHO,ConHC,722.1636665,-0.15342018,-1,0,0,0,0
721.17164,0,0,0,0,0,0,0,0,,None,722.1789165,0,-1,0,0,0,0
721.17266,0,0,0,0,0,0,0,0,,None,722.1799365,0,-1,0,0,0,0
721.17779,0,0,0,0,0,0,0,0,,None,722.1850665,0,-1,0,0,0,0
721.192535,40,34,13,0,0,0,0,0,CHO,Lignin,722.1998115,0.179606555,-1,0,0,0,0
721.213782,37,38,15,0,0,0,0,0,CHO,Lignin,722.2210585,0.016732301,-1,0,0,0,0
721.22475,0,0,0,0,0,0,0,0,,None,722.2320265,0,-1,0,0,0,0
721.2288533,41,38,12,0,0,0,0,0,CHO,Lignin,722.2361298,0.272604455,-1,0,0,0,0
721.23012,0,0,0,0,0,0,0,0,,None,722.2373965,0,-1,0,0,0,0
721.250108,38,42,14,0,0,0,0,0,CHO,Lignin,722.2573845,0.099120786,-1,0,0,0,0
721.265,0,0,0,0,0,0,0,0,,None,722.2722765,0,-1,0,0,0,0
721.286555,39,46,13,0,0,0,0,0,CHO,Lignin,722.2938315,0.013979103,-1,0,0,0,0
722.10436,0,0,0,0,0,0,0,0,,None,723.1116365,0,-1,0,0,0,0
722.22188,44,37,7,1,0,1,0,0,CHONS,Lignin,723.2291565,-0.115080095,-1,0,0,0,0
722.25344,37,42,14,0,1,0,0,0,CHO,Lignin,723.2607165,0.130559448,-1,0,0,0,0
723.09925,0,0,0,0,0,0,0,0,,None,724.1065265,0,-1,0,0,0,0
723.13111,0,0,0,0,0,0,0,0,,None,724.1383865,0,-1,0,0,0,0
723.13554,38,28,15,0,0,0,0,0,CHO,ConHC,724.1428165,0.005197069,-1,0,0,0,0
723.15668,35,32,17,0,0,0,0,0,CHO,Lignin,724.1639565,-0.009478489,-1,0,0,0,0
723.1718333,39,32,14,0,0,0,0,0,CHO,Lignin,724.1791098,0.132476048,-1,0,0,0,0
723.18318,0,0,0,0,0,0,0,0,,None,724.1904565,0,-1,0,0,0,0
723.19313,36,36,16,0,0,0,0,0,CHO,Lignin,724.2004065,-0.098533057,-1,0,0,0,0
723.20453,22,44,26,0,0,0,0,0,CHO,Other,724.2118065,0.379889029,-1,0,0,0,0
723.208386,40,36,13,0,0,0,0,0,CHO,Lignin,724.2156625,-0.098346368,-1,0,0,0,0
723.22932,37,40,15,0,0,0,0,0,CHO,Lignin,724.2365965,0.171419976,-1,0,0,0,0
723.2444167,41,40,12,0,0,0,0,0,CHO,Lignin,724.2516931,0.391598192,-1,0,0,0,0
723.24535,0,0,0,0,0,0,0,0,,None,724.2526265,0,-1,0,0,0,0
723.2654775,38,44,14,0,0,0,0,0,CHO,Lignin,724.272754,0.486218649,-1,0,0,0,0
723.280965,42,44,11,0,0,0,0,0,CHO,Lignin,724.2882415,0.166768716,-1,0,0,0,0
724.23777,44,39,7,1,0,1,0,0,CHONS,Lignin,725.2450465,-0.445594329,-1,0,0,0,0
725.07856,0,0,0,0,0,0,0,0,,None,726.0858365,0,-1,0,0,0,0
725.11463,37,26,16,0,0,0,0,0,CHO,ConHC,726.1219065,0.245580416,-1,0,0,0,0
725.13626,34,30,18,0,0,0,0,0,CHO,Lignin,726.1435365,-0.443860014,-1,0,0,0,0
725.15105,38,30,15,0,0,0,0,0,CHO,ConHC,726.1583265,0.198066475,-1,0,0,0,0
725.17212,35,34,17,0,0,0,0,0,CHO,Lignin,726.1793965,0.279820966,-1,0,0,0,0
725.1873475,39,34,14,0,0,0,0,0,CHO,Lignin,726.194624,0.319244886,-1,0,0,0,0
725.20898,36,38,16,0,0,0,0,0,CHO,Lignin,726.2162565,-0.373571202,-1,0,0,0,0
725.223854,40,38,13,0,0,0,0,0,CHO,Lignin,726.2311305,0.15262389,-1,0,0,0,0
725.244868,37,42,15,0,0,0,0,0,CHO,Lignin,726.2521445,0.311479727,-1,0,0,0,0
725.2601033,41,42,12,0,0,0,0,0,CHO,Lignin,726.2673798,0.340113288,-1,0,0,0,0
726.20254,0,0,0,0,0,0,0,0,,None,727.2098165,0,-1,0,0,0,0
726.21656,43,37,8,1,0,1,0,0,CHONS,Lignin,727.2238365,0.208179122,-1,0,0,0,0
726.23107,0,0,0,0,0,0,0,0,,None,727.2383465,0,-1,0,0,0,0
727.13072,37,28,16,0,0,0,0,0,CHO,ConHC,728.1379965,-0.359292444,-1,0,0,0,0
727.15211,0,0,0,0,0,0,0,0,,None,728.1593865,0,-1,0,0,0,0
727.167075,38,32,15,0,0,0,0,0,CHO,Lignin,728.1743515,-0.317380281,-1,0,0,0,0
727.17853,24,40,25,0,0,0,0,0,CHO,Carb,728.1858065,0.082904143,-1,0,0,0,0
727.18789,35,36,17,0,0,0,0,0,CHO,Lignin,728.1951665,0.114343549,-1,0,0,0,0
727.2031083,39,36,14,0,0,0,0,0,CHO,Lignin,728.2103848,0.166249739,-1,0,0,0,0
727.224604,36,40,16,0,0,0,0,0,CHO,Lignin,728.2318805,-0.336746147,-1,0,0,0,0
727.23942,40,40,13,0,0,0,0,0,CHO,Lignin,728.2466965,0.267635158,-1,0,0,0,0
727.25444,0,0,0,0,0,0,0,0,,None,728.2617165,0,-1,0,0,0,0
727.2608267,37,44,15,0,0,0,0,0,CHO,Lignin,728.2681031,-0.113130928,-1,0,0,0,0
727.27596,41,44,12,0,0,0,0,0,CHO,Lignin,728.2832365,0.055487643,-1,0,0,0,0
728.21098,0,0,0,0,0,0,0,0,,None,729.2182565,0,-1,0,0,0,0
728.24761,47,39,5,1,0,1,0,0,CHONS,UnsatHC,729.2548865,0.010408871,-1,0,0,0,0
728.27915,40,44,12,0,1,0,0,0,CHO,Lignin,729.2864265,0.281437461,-1,0,0,0,0
729.13117,33,30,19,0,0,0,0,0,CHO,Lignin,730.1384465,-0.435101016,-1,0,0,0,0
729.14642,37,30,16,0,0,0,0,0,CHO,Lignin,730.1536965,-0.426691369,-1,0,0,0,0
729.1826375,38,34,15,0,0,0,0,0,CHO,Lignin,730.189914,-0.196584446,-1,0,0,0,0
729.19739,0,0,0,0,0,0,0,0,,None,730.2046665,0,-1,0,0,0,0
729.19813,0,0,0,0,0,0,0,0,,None,730.2054065,0,-1,0,0,0,0
729.20386,35,38,17,0,0,0,0,0,CHO,Lignin,730.2111365,-0.324113627,-1,0,0,0,0
729.2189633,39,38,14,0,0,0,0,0,CHO,Lignin,730.2262398,-0.114856203,-1,0,0,0,0
729.234,43,38,11,0,0,0,0,0,CHO,Lignin,730.2412765,0.185686601,-1,0,0,0,0
729.23915,0,0,0,0,0,0,0,0,,None,730.2464265,0,-1,0,0,0,0
729.24007,36,42,16,0,0,0,0,0,CHO,Lignin,730.2473465,-0.083759401,-1,0,0,0,0
729.255112,40,42,13,0,0,0,0,0,CHO,Lignin,730.2623885,0.209470764,-1,0,0,0,0
729.27605,37,46,15,0,0,0,0,0,CHO,Lignin,730.2833265,0.471517297,-1,0,0,0,0
730.19,0,0,0,0,0,0,0,0,,None,731.1972765,0,-1,0,0,0,0
730.20015,0,0,0,0,0,0,0,0,,None,731.2074265,0,-1,0,0,0,0
730.21071,0,0,0,0,0,0,0,0,,None,731.2179865,0,-1,0,0,0,0
730.22661,46,37,6,1,0,1,0,0,CHONS,Lignin,731.2338865,0.372177254,-1,0,0,0,0
730.258375,39,42,13,0,1,0,0,0,CHO,Lignin,731.2656515,0.334770845,-1,0,0,0,0
731.12531,36,28,17,0,0,0,0,0,CHO,ConHC,732.1325865,0.086060396,-1,0,0,0,0
731.14022,0,0,0,0,0,0,0,0,,None,732.1474965,0,-1,0,0,0,0
731.1469,0,0,0,0,0,0,0,0,,None,732.1541765,0,-1,0,0,0,0
731.16199,37,32,16,0,0,0,0,0,CHO,Lignin,732.1692665,-0.316164705,-1,0,0,0,0
731.17697,0,0,0,0,0,0,0,0,,None,732.1842465,0,-1,0,0,0,0
731.198065,38,36,15,0,0,0,0,0,CHO,Lignin,732.2053415,0.107920846,-1,0,0,0,0
731.213025,0,0,0,0,0,0,0,0,,None,732.2203015,0,-1,0,0,0,0
731.21378,0,0,0,0,0,0,0,0,,None,732.2210565,0,-1,0,0,0,0
731.21931,35,40,17,0,0,0,0,0,CHO,Lignin,732.2265865,-0.049994333,-1,0,0,0,0
731.2345857,39,40,14,0,0,0,0,0,CHO,Lignin,732.2418622,-0.076733889,-1,0,0,0,0
731.249435,0,0,0,0,0,0,0,0,,None,732.2567115,0,-1,0,0,0,0
731.2553,36,44,16,0,0,0,0,0,CHO,Lignin,732.2625765,0.490123532,-1,0,0,0,0
731.25606,0,0,0,0,0,0,0,0,,None,732.2633365,0,-1,0,0,0,0
731.270646,40,44,13,0,0,0,0,0,CHO,Lignin,732.2779225,0.367391685,-1,0,0,0,0
732.20595,45,35,7,1,0,1,0,0,CHONS,ConHC,733.2132265,0.268280103,-1,0,0,0,0
732.22672,0,0,0,0,0,0,0,0,,None,733.2339965,0,-1,0,0,0,0
732.23735,0,0,0,0,0,0,0,0,,None,733.2446265,0,-1,0,0,0,0
732.23816,38,40,14,0,1,0,0,0,CHO,Lignin,733.2454365,-0.375911893,-1,0,0,0,0
732.24262,46,39,6,1,0,1,0,0,CHONS,Lignin,733.2498965,-0.119723413,-1,0,0,0,0
732.27437,0,0,0,0,0,0,0,0,,None,733.2816465,0,-1,0,0,0,0
733.14159,0,0,0,0,0,0,0,0,,None,734.1488665,0,-1,0,0,0,0
733.1773,37,34,16,0,0,0,0,0,CHO,Lignin,734.1845765,0.147889405,-1,0,0,0,0
733.17813,0,0,0,0,0,0,0,0,,None,734.1854065,0,-1,0,0,0,0
733.18872,0,0,0,0,0,0,0,0,,None,734.1959965,0,-1,0,0,0,0
733.19261,41,34,13,0,0,0,0,0,CHO,Lignin,734.1998865,0.074518971,-1,0,0,0,0
733.20498,0,0,0,0,0,0,0,0,,None,734.2122565,0,-1,0,0,0,0
733.21387,38,38,15,0,0,0,0,0,CHO,Lignin,734.2211465,-0.103396068,-1,0,0,0,0
733.229055,42,38,12,0,0,0,0,0,CHO,Lignin,734.2363315,-0.006512726,-1,0,0,0,0
733.234655,35,42,17,0,0,0,0,0,CHO,Lignin,734.2419315,0.365624747,-1,0,0,0,0
733.2499667,39,42,14,0,0,0,0,0,CHO,Lignin,734.2572431,0.289985636,-1,0,0,0,0
733.26509,43,42,11,0,0,0,0,0,CHO,Lignin,734.2723665,0.470839481,-1,0,0,0,0
733.28657,40,46,13,0,0,0,0,0,CHO,Lignin,734.2938465,-0.006677136,-1,0,0,0,0
734.185065,44,33,8,1,0,1,0,0,CHONS,ConHC,735.1923415,0.470984803,-1,0,0,0,0
734.22098,0,0,0,0,0,0,0,0,,None,735.2282565,0,-1,0,0,0,0
734.22182,45,37,7,1,0,1,0,0,CHONS,Lignin,735.2290965,-0.031594615,-1,0,0,0,0
734.23789,34,42,17,0,1,0,0,0,CHO,Lignin,735.2451665,0.528116114,-1,0,0,0,0
734.2532367,38,42,14,0,1,0,0,0,CHO,Lignin,735.2605131,0.404974629,-1,0,0,0,0
735.12045,35,28,18,0,0,0,0,0,CHO,Lignin,736.1277265,-0.220573515,-1,0,0,0,0
735.13551,0,0,0,0,0,0,0,0,,None,736.1427865,0,-1,0,0,0,0
735.15692,36,32,17,0,0,0,0,0,CHO,Lignin,736.1641965,-0.335338205,-1,0,0,0,0
735.17201,40,32,14,0,0,0,0,0,CHO,Lignin,736.1792865,-0.109661167,-1,0,0,0,0
735.19297,37,36,16,0,0,0,0,0,CHO,Lignin,736.2002465,0.120405176,-1,0,0,0,0
735.20338,0,0,0,0,0,0,0,0,,None,736.2106565,0,-1,0,0,0,0
735.20837,41,36,13,0,0,0,0,0,CHO,Lignin,736.2156465,-0.075010604,-1,0,0,0,0
735.21559,0,0,0,0,0,0,0,0,,None,736.2228665,0,-1,0,0,0,0
735.21984,27,44,23,0,0,0,0,0,CHO,Carb,736.2271165,0.300523867,-1,2820110,0,0,0
735.229175,38,40,15,0,0,0,0,0,CHO,Lignin,736.2364515,0.365573614,-1,0,0,0,0
735.24093,24,48,25,0,0,0,0,0,CHO,Carb,736.2482065,0.353992604,-1,0,0,0,0
735.24464,42,40,12,0,0,0,0,0,CHO,Lignin,736.2519165,0.081877301,-1,0,0,0,0
735.26569,39,44,14,0,0,0,0,0,CHO,Lignin,736.2729665,0.189678185,-1,0,0,0,0
735.28102,43,44,11,0,0,0,0,0,CHO,Lignin,736.2882965,0.089351712,-1,0,0,0,0
736.19961,0,0,0,0,0,0,0,0,,None,737.2068865,0,-1,0,0,0,0
736.20122,0,0,0,0,0,0,0,0,,None,737.2084965,0,-1,0,0,0,0
736.23692,0,0,0,0,0,0,0,0,,None,737.2441965,0,-1,0,0,0,0
736.26884,38,44,14,0,1,0,0,0,CHO,Lignin,737.2761165,0.467250617,-1,0,0,0,0
737.11444,0,0,0,0,0,0,0,0,,None,738.1217165,0,-1,0,0,0,0
737.13601,35,30,18,0,0,0,0,0,CHO,Lignin,738.1432865,-0.097956699,-1,0,0,0,0
737.15144,39,30,15,0,0,0,0,0,CHO,ConHC,738.1587165,-0.333495188,-1,0,0,0,0
737.16237,0,0,0,0,0,0,0,0,,None,738.1696465,0,-1,0,0,0,0
737.1879575,0,0,0,0,0,0,0,0,,None,738.195234,0,-1,0,0,0,0
737.2085175,37,38,16,0,0,0,0,0,CHO,Lignin,738.215794,0.259011689,-1,0,0,0,0
737.22364,41,38,13,0,0,0,0,0,CHO,Lignin,738.2309165,0.440025218,-1,0,0,0,0
737.244856,38,42,15,0,0,0,0,0,CHO,Lignin,738.2521325,0.322671361,-1,0,0,0,0
737.2603633,42,42,12,0,0,0,0,0,CHO,Lignin,738.2676398,-0.017590929,-1,0,0,0,0
737.28122,39,46,14,0,0,0,0,0,CHO,Lignin,738.2884965,0.351785408,-1,0,0,0,0
738.21576,0,0,0,0,0,0,0,0,,None,739.2230365,0,-1,0,0,0,0
738.24837,37,42,15,0,1,0,0,0,CHO,Lignin,739.2556465,0.106932724,-1,0,0,0,0
738.28518,0,0,0,0,0,0,0,0,,None,739.2924565,0,-1,0,0,0,0
739.11583,0,0,0,0,0,0,0,0,,None,740.1231065,0,-1,0,0,0,0
739.13051,38,28,16,0,0,0,0,0,CHO,ConHC,740.1377865,-0.069736312,-1,0,0,0,0
739.15212,0,0,0,0,0,0,0,0,,None,740.1593965,0,-1,0,0,0,0
739.1668,39,32,15,0,0,0,0,0,CHO,Lignin,740.1740765,0.059299321,-1,0,0,0,0
739.16793,0,0,0,0,0,0,0,0,,None,740.1752065,0,-1,0,0,0,0
739.17978,0,0,0,0,0,0,0,0,,None,740.1870565,0,-1,0,0,0,0
739.2024,0,0,0,0,0,0,0,0,,None,740.2096765,0,-1,0,0,0,0
739.20335,40,36,14,0,0,0,0,0,CHO,Lignin,740.2106265,-0.162929139,-1,0,0,0,0
739.2243433,37,40,16,0,0,0,0,0,CHO,Lignin,740.2316198,0.020854806,-1,0,0,0,0
739.2393,41,40,13,0,0,0,0,0,CHO,Lignin,740.2465765,0.425404764,-1,0,0,0,0
739.2607067,38,44,15,0,0,0,0,0,CHO,Lignin,740.2679831,0.050806403,-1,0,0,0,0
739.27566,42,44,12,0,0,0,0,0,CHO,Lignin,740.2829365,0.459838669,-1,0,0,0,0
740.21119,0,0,0,0,0,0,0,0,,None,741.2184665,0,-1,0,0,0,0
